Index,Source,P/C,,,,Count
419,Marc DesRosiers-USA TODAY Sports,Professional - usa today sports,,,,3
420,"(Photo: Mike Carter, Mike Carter-USA TODAY Sports)",Professional - usa today sports,,,,2
421,"(Photo: Jasper Colt, USA TODAY Network)",Professional - usa today,,,,1
422,(Photo: Justin Dillon),                              ,,,,1
423,"(Photo: Rachel Woolf, Special to the Free Press)",Professional - press,,,,1
424,(Photo: Troy Police Department),Professional - police,,,,1
425,(Photo: Debbi Jolliff),                              ,,,,1
426,"(Photo: Derick E. Hingle, USA TODAY Sports)",Professional - usa today sports,,,,1
427,"Justin Ford, USA TODAY Sports",Professional - usa today sports,,,,5
428,"Brandon Dill, AP",Professional - AP,,,,5
429,"Rick Osentoski, USA TODAY Sports",Professional - usa today sports,,,,8
430,NBAE/Getty Images,Professional - getty,,,,5
431,Bill Streicher USA TODAY Sports,Professional - usa today sports,,,,5
432,"Jonathan Dyer, USA TODAY Sports",Professional - usa today sports,,,,5
433,"(Photo: Mark Rebilas, USA TODAY Sports)",Professional - usa today sports,,,,1
434,(Photo: MARK BIALEK Special to the DFP),                              ,,,,1
435,"(Photo: Denny Medley, Denny Medley-USA TODAY Sports)",Professional - usa today sports,,,,1
436,(Photo: DeJanay Booth/Detroit Free Press),Professional - press,,,,1
437,"(Photo: JARRAD HENDERSON, Detroit Free Press)",Professional - press,,,,1
438,(Photo: Kathleen Gray/Detroit Free Press),Professional - press,,,,1
439,"(Photo: WINSLOW TOWNSON, AP)",Professional - ap,,,,1
440,"Jeffrey Becker, USA TODAY Sports",Professional - usa today sports,,,,15
441,"Mark Rebilas, USA TODAY Sports",Professional - usa today sports,,,,4
442,"Kirby Lee, USA TODAY Sports",Professional - usa today sports,,,,7
443,"Robert Hanashiro, USA TODAY Sports",Professional - usa today sports,,,,2
444,"Quinn Harris, USA TODAY Sports",Professional - usa today sports,,,,2
445,"Greg M. Cooper, USA TODAY Sports",Professional - usa today sports,,,,4
446,"(Photo: Andraya Croft, Special to the Free Press)",Professional - press,,,,5
447,(Photo: Mildred Jane Doyle family photo),Citizen - family,,,,2
448,(Photo: Gillis Benedict/Livingston Daily),                              ,,,,1
449,(Photo: Andre J. Jackson/Detroit Free Press),Professional - press,,,,2
450,(Photo: Jessica J. Trevino/Detroit Free Press),Professional - press,,,,5
451,(Photo: Kathleen Galligan/Detroit Free Press),Professional - press,,,,1
452,(Photo: Jennifer Marx),                              ,,,,1
453,(Photo: Detroit Free Press archive),Professional - archive,,,,1
454,(Photo: Kirthmon F. Dozier/Detroit Free Press),Professional - press,,,,1
455,"(Photo: Mary Schroeder, Special to the Free Press )",Professional - press,,,,1
456,"(Photo: Julian H. Gonzalez, Special to the Free Press )",Professional - press,,,,1
457,"(Photo: Bill Sikes, Associated Press)",Professional - press,,,,1
458,(Photo: Eric Maes),                              ,,,,1
459,"(Photo: Rodney Coleman-Robinson, Detroit Free Press)",Professional - press,,,,1
460,(Photo: Dave Bann),                              ,,,,1
461,(Photo: Detroit Lions),                              ,,,,1
462,(Photo: Dave Phillips/Special to the Detroit Free Press),Professional - press,,,,2
463,"(Photo: Winslow Townson, USA TODAY Sports)",Professional - usa today sports,,,,1
464,"(Photo: Oxmoor House, Oxmoor House)",                              ,,,,1
465,(Photo: Greg DuPree),                              ,,,,1
466,"(Photo: Charlie Neibergall, AP)",Professional - ap,,,,2
467,"(Photo: David Sharp, Associated Press)",Professional - press,,,,1
468,"(Photo: MarianVejcik, Getty Images/iStockphoto)",Professional - getty,,,,1
469,(Photo: College for Creative Studies),Professional - college,,,,1
470,(Photo: Steve Benson/Arizona Republic),Professional - arizona republic,,,,1
471,"(Photo: Michael Ainsworth, AP)",Professional - ap,,,,1
472,(Photo: Damian Dovarganes/Associated Press),Professional - press,,,,1
473,"(Photo: fstop123, Getty Images/iStockphoto)",Professional - getty,,,,1
474,(Photo: Kimberly P. Mitchell),Professional - press,,,,1
475,(Photo: John F Martin),                              ,,,,1
476,(Photo: Brand X Pictures/Getty Images),Professional - getty,,,,1
477,(Photo: Michigan State Police),Professional - police,,,,2
478,(Photo: Michael Conroy/AP),Professional - ap,,,,2
479,"(Photo: SAUL LOEB, AFP/Getty Images)",Professional - getty,,,,1
480,"(Photo: Salwan Georges, Special To Detroit Free Press)",Professional - press,,,,1
481,(Photo: Jace Downs ©2018 BET),                              ,,,,2
482,(Photo: Eli Joshua Ade/BET),                              ,,,,1
483,(Photo: Annette Brown/BET),                              ,,,,2
484,(Photo: Oakland County Sheriff's Office),Professional - sherif,,,,2
485,(Photo: Unifor),                              ,,,,1
486,(Photo: Lelands),                              ,,,,1
487,(Photo: Mike Thompson /Detroit Free Press),Professional - press,,,,1
488,"(Photo: Matthew Emmons, Matthew Emmons-USA TODAY Sports)",Professional - usa today sports,,,,1
489,(Photo: MSP),                              ,,,,1
490,(Photo: Michigan Lottery),                              ,,,,1
491,"(Photo: Cory Morse, The Grand Rapids Press via AP)",Professional - ap,,,,1
492,(Photo: Courtesy Discogs.com),Professional - co.,,,,1
493,"(Photo: Kathleen Galligan, Detroit Free Press)",Professional - press,,,,6
494,"(Photo: LARS HAGBERG, AFP/Getty Images)",Professional - getty,,,,1
495,(Photo: Tom Murphy/WardsAuto),                              ,,,,3
496,"(Photo: Mike Zarrilli, Getty Images)",Professional - getty,,,,1
497,(Photo: Eric Seals/Detroit Free Press),Professional - press,,,,3
498,(Photo: Tony Ding AP),Professional - ap,,,,1
499,(Photo: Claudette Barius/Netflix),Professional - netflix,,,,1
500,(Photo: Tim Fuller USA TODAY Sports),Professional - usa today sports,,,,2
501,"Carlos Osorio, AP",Professional - AP,,,,2
502,(Photo: KIRTHMON F. DOZIER/DETROIT FREE PRESS),Professional - press,,,,1
503,(Photo: Ed J. White/Associated Press),Professional - press,,,,1
504,"(Photo: Perry Nelson, USA TODAY Sports)",Professional - usa today sports,,,,1
505,(Photo: Dept. of Homeland Security),                              ,,,,2
506,(Photo: Detroit police),Professional - police,,,,1
507,"(Photo: Dan Powers, Dan Powers/USA TODAY NETWORK-Wis)",Professional - usa today,,,,1
508,"(Photo: Dylan Buell, Getty Images)",Professional - getty,,,,1
509,(Photo: Gregory Smith/Sony Pictures),Professional - sony,,,,1
510,(Photo: Michigan Humane Society),                              ,,,,2
511,(Photo: Mark Cusack),                              ,,,,1
512,(Photo: Newago Police Department),Professional - police,,,,1
513,(Photo: Matthew Dae Smith/Lansing State Journal),Professional - state,,,,1
514,(Photo: Romain Blanquart),Professional - press,,,,1
515,(Photo: Chuck Cook-USA TODAY Sports),Professional - usa today sports,,,,1
516,"(Photo: Richard W. Rodriguez, TNS)",Professional - tns,,,,1
517,(Photo: John David Mercer-USA TODAY Sports),Professional - usa today sports,,,,1
518,"(Photo: JULIAN H. GONZALEZ, Detroit Free Press)",Professional - press,,,,1
519,"(Photo: Mike Carter, USA TODAY Sports)",Professional - usa today sports,,,,1
520,(Photo: Calvin College Athletic Dept.),Professional - college,,,,1
521,"(Photo: Mary Altaffer, AP)",Professional - ap,,,,1
522,"(Photo: GEORGE BRIDGES, Associated Press)",Professional - press,,,,1
523,(Photo: Rachel McMahon),                              ,,,,1
524,(Photo: Joe Muer Seafood),                              ,,,,2
525,"(Photo: Amy Huschka, Detroit Free Press)",Professional - press,,,,4
526,"(Photo: Diane Weiss, Joe Wilssens Photoqraphy)",                              ,,,,1
527,(Photo: Washtenaw County Jail),Professional - jail,,,,2
528,"(Photo: Charles Rex Arbogast, Associated Press)",Professional - press,,,,1
529,(Photo: Ann Zaniewski/Detroit Free Press),Professional - press,,,,1
530,"(Photo: CHRIS WILKINS, AFP/Getty Images)",Professional - getty,,,,1
531,"(Photo: Adrian Kraus, AP)",Professional - ap,,,,1
532,"(Photo: Eric Gay, AP)",Professional - ap,,,,1
533,"(Photo: John Froelich, Special to the Free Press)",Professional - press,,,,1
534,"(Photo: Andre J. Jackson, Detroit Free Press)",Professional - press,,,,1
535,"John Collier, Detroit Free Press",Professional - press,,,,1
536,"Ken Hamblin, Detroit Free Press",Professional - press,,,,1
537,"Jimmy Tafoya, Detroit Free Press",Professional - press,,,,1
538,"GABRIEL B. TAIT, Detroit Free Press",Professional - press,,,,1
539,"John Luke, Detroit Free Press",Professional - press,,,,1
540,"Ira Rosenberg, Detroit Free Press",Professional - press,,,,1
541,"William Dekay, Detroit Free Press",Professional - press,,,,1
542,"Richard Lee, Detroit Free Press",Professional - press,,,,1
543,(Photo: Courtesy city of Sterling Heights),Professional - city,,,,1
544,"(Photo: Rey Del Rio, AP)",Professional - ap,,,,1
545,"(Photo: Paul Drinkwater, NBC)",Professional - nbc,,,,1
546,(Photo: NBC),Professional - nbc,,,,1
547,"(Photo: Annie O'Neill, Detroit Free Press)",Professional - press,,,,1
548,(Photo: Waters Funeral Home),                              ,,,,1
549,"Annie O'Neill, Detroit Free Press",Professional - press,,,,2
550,"Hugh Grannum, Detroit Free Press",Professional - press,,,,2
551,"Lona O'Connor, Detroit Free Press",Professional - press,,,,1
552,"CRAIG PORTER, DETROIT FREE PRESS",Professional - press,,,,1
553,(Photo: Bell's Brewery),Professional - brewery,,,,2
554,(Photo: Associated Press/Disney),Professional - disney,,,,1
555,"(Photo: KERRY HAYES, 20TH CENTURY FOX)",Professional - fox,,,,1
556,(Photo: Fox),Professional - fox,,,,1
557,(Photo: Associated Press/Walt Disney Pictures),Professional - disney,,,,1
558,(Photo: John Harrell/Associated Press),Professional - press,,,,1
559,"(Photo: DAVID J. PHILLIP, ASSOCIATED PRESS)",Professional - press,,,,1
560,"(Photo: John David Mercer, John David Mercer-USA TODAY Spor)",Professional - usa today,,,,1
561,"(Photo: 
William Archie/Detroit Free Press Press
)",Professional - press,,,,1
562,(Photo: Sandra Gusman/Upper Peninsula Travel & Recreation Association),Professional - association,,,,1
563,"(Photo: John Hill, Headlands International Dark Sky Park)",Professional - international,,,,1
564,"(Photo: Sean Work, Special to the Free Press)",Professional - press,,,,1
565,(Photo: File photo),Professional - file,,,,1
566,"(Photo: Brian Manzullo, DFP)",                              ,,,,1
567,(Photo: Joel Bissell/Associated Press),Professional - press,,,,1
568,(Photo: Dayna Mae Photography),                              ,,,,1
569,(Photo: Vicki Schmucker),                              ,,,,1
570,"(Photo: Merrith Baughman, National Park Service)",Professional - service,,,,1
571,(Photo: Pilot Flying J),                              ,,,,1
572,(Photo: Courtesy of Netflix),Professional - netflix,,,,1
573,(Photo: PATRICIA BECK),Professional - press,,,,1
574,(Photo: River Bistro),                              ,,,,2
575,(Photo: Lemus Photography),                              ,,,,1
576,(Photo: Dan Steinberg/Invision/AP),Professional - ap,,,,1
577,(Photo: Joe Ullah),                              ,,,,1
578,(Photo: Detroit Free Press Staff),Professional - press,,,,2
579,(Photo: Vicki Blazier),                              ,,,,1
580,(Photo: Frank Curry),                              ,,,,1
581,(Photo: Tracy Thomas),                              ,,,,1
582,(Photo: A Community Thrives),                              ,,,,1
583,"(Photo: Brett Carlsen, Getty Images)",Professional - getty,,,,1
584,"(Photo: Dreamstime, TNS)",Professional - tns,,,,1
585,(Photo: Melissa Yingst),                              ,,,,1
586,(Photo: Melissa Elmira Yingst),                              ,,,,2
587,Raj Mehta USA TODAY Sports,Professional - usa today sports,,,,4
588,"(Photo: David Goldman, AP)",Professional - ap,,,,1
589,(Photo: Wayne State University),Professional - university,,,,1
590,"(Photo: Joseph Maiorana, USA TODAY Sports)",Professional - usa today sports,,,,1
591,(Photo: Paul Egan/Detroit Free Press),Professional - press,,,,1
592,"(Photo: Calvin Mattheis, Knoxville News Sentinel)",Professional - news,,,,1
593,"(Photo: David Eggert, AP)",Professional - ap,,,,1
594,"(Photo: Micah Walker, Detroit Free Press)",Professional - press,,,,1
595,"Miller, Matthew",                              ,,,,6
596,(Photo: Eric Seals DFP),                              ,,,,1
597,(Photo: Susan Tompor),Professional - press,,,,1
598,(Photo: David Wallace/The Republic),Professional - the republic,,,,2
599,(Photo: Youtube video screenshot),Citizen - youtube,,,,1
600,"(Photo: PeopleImages, Getty Images)",Professional - getty,,,,1
601,(Photo: Chemical Bank),Professional - tcf,,,,3
602,"TANNEN MAURY, EPA-EFE",                              ,,,,1
603,"David J. Phillip, AP",Professional - AP,,,,2
604,"John Bazemore, AP",Professional - AP,,,,1
605,(Photo: Kimberly P. Mitchell/Detroit Free Press),Professional - press,,,,1
606,"(Photo: Kelvin Kuo, USA TODAY Sports)",Professional - usa today sports,,,,1
607,(Photo: E.L. Hubbard for the Enquirer),Professional - enquirer,,,,1
608,"(Photo: Dan Anderson, EPA-EFE/REX)",                              ,,,,1
609,"(Photo: Dale Zanine, USA TODAY Sports)",Professional - usa today sports,,,,1
610,"(Photo: Andrew Weber, USA Today Sports)",Professional - usa today sports,,,,1
611,"Jason DeCrow, AP",Professional - AP,,,,1
612,"(Photo: Justin Ford, USA TODAY Sports)",Professional - usa today sports,,,,1
613,(Photo: Michael Hickey/Getty Images),Professional - getty,,,,1
614,"Tony Ding, AP",Professional - AP,,,,9
615,(Photo: Common Ground),                              ,,,,1
616,"Darron Cummings, AP",Professional - AP,,,,6
617,"Andy Lyons, Getty Images",Professional - getty,,,,2
618,"(Photo: Jennifer Dixon, Detroit Free Press)",Professional - press,,,,1
619,"(Photo: Mykal McEldowney, Indy Star)",                              ,,,,1
620,(Photo: Kirthmon F. Dozier),Professional - press,,,,1
621,(Photo: Bill Norona),                              ,,,,1
622,(Photo: Whelan family photo),Citizen - family,,,,3
623,"(Photo: Mladen Antonov, AFP/Getty Images)",Professional - getty,,,,1
624,"Yuri Kochetkov, EPA-EFE/REX",                              ,,,,1
625,Whelan family photo,Citizen - family,,,,2
626,EPA-EFE,Citizen - handout,,,,1
627,"Mladen Antonov , AFP/Getty Images",Professional - getty,,,,1
628,"Mladen Antonov, AFP/Getty Images",Professional - getty,,,,1
629,"(Photo: Brian Spurlock, Brian Spurlock-USA TODAY Sports)",Professional - usa today sports,,,,1
630,(Photo: Mazi Smith family),Citizen - family,,,,1
631,(Photo: Kathleen Gray/Detroit Free press),Professional - press,,,,1
632,"(Photo: Mike Thompson, Detroit Free Press)",Professional - press,,,,1
633,(Photo: Marquette County Sheriff's Office),Professional - sherif,,,,1
634,"(Photo: Mark Brown, Getty Images)",Professional - getty,,,,1
635,"Kim Klement, USA TODAY Sports",Professional - usa today sports,,,,3
636,"Michael Conroy, AP",Professional - AP,,,,6
637,"Michael Hickey, Getty Images",Professional - getty,,,,8
638,"(Photo: Michael Conroy, AP)",Professional - ap,,,,2
